src,hw_us,value,raw_code,seq
2,1696531313,2.08139400,3492000,824419
1,1696532320,4.96989700,2134554613,824419
2,1696533329,2.08581700,3499420,824420
1,1696534336,4.96947800,2134374475,824420
2,1696535345,2.07759100,3485620,824421
1,1696536352,4.97001400,2134604658,824421
2,1696537361,2.07853900,3487210,824422
1,1696538368,4.97001400,2134604658,824422
3,1698734648,0.47759400,0,1300124
4,1698734648,0.10080400,0,1300124
2,1696539377,2.07853900,3487210,824423
1,1696540384,4.97012900,2134654156,824423
2,1696541393,2.07066500,3474000,824424
1,1696542400,4.97119400,2135111442,824424
2,1696543409,2.07448000,3480400,824425
1,1696544416,4.97133400,2135172015,824425
2,1696545425,2.08889800,3504590,824426
1,1696546432,4.96957100,2134414287,824426
2,1696547441,2.07922500,3488360,824427
1,1696548448,4.96957100,2134414287,824427
2,1696549457,2.07922500,3488360,824428
1,1696550464,4.96916700,2134240801,824428
2,1696551473,2.07919500,3488310,824429
1,1696552480,4.96973600,2134485433,824429
2,1696553489,2.07623200,3483340,824430
1,1696554496,4.96974800,2134490519,824430
2,1696555505,2.07861100,3487330,824431
1,1696556512,4.97065000,2134877998,824431
2,1696557521,2.08483300,3497770,824432
1,1696558528,4.97065000,2134877998,824432
2,1696559537,2.08483300,3497770,824433
1,1696560544,4.97120000,2135113800,824433
2,1696561553,2.08250900,3493870,824434
1,1696562560,4.96968900,2134465462,824434
2,1696563569,2.08004700,3489740,824435
1,1696564576,4.96913800,2134228559,824435
2,1696565585,2.08099500,3491330,824436
1,1696566592,4.96962400,2134437242,824436
2,1696567601,2.08433300,3496930,824437
1,1696568608,4.96973500,2134484873,824437
2,1696569617,2.08433300,3496930,824438
1,1696570624,4.96973500,2134484873,824438
2,1696571633,2.07962400,3489030,824439
1,1696572634,4.97053800,2134829716,824439
2,1696573643,2.07741300,3485320,824440
1,1696574650,4.97129500,2135155197,824440
2,1696575659,2.08281300,3494380,824441
1,1696576666,4.96987600,2134545378,824441
2,1696577675,2.08643700,3500460,824442
1,1696578682,4.96907700,2134202319,824442
2,1696579691,2.08643700,3500460,824443
1,1696580698,4.96907700,2134202319,824443
2,1696581707,2.08447600,3497170,824444
1,1696582714,4.96958800,2134422068,824444
2,1696583723,2.08540600,3498730,824445
1,1696584730,4.96976100,2134496185,824445
2,1696585739,2.08395700,3496300,824446
1,1696586746,4.97044100,2134788032,824446
2,1696587755,2.08486300,3497820,824447
1,1696588762,4.97121400,2135120134,824447
2,1696589771,2.09037700,3507070,824448
1,1696590778,4.97121400,2135120134,824448
2,1696591787,2.09037700,3507070,824449
1,1696592794,4.97006700,2134627281,824449
2,1696593803,2.08957800,3505730,824450
1,1696594810,4.96914600,2134231811,824450
2,1696595819,2.08417200,3496660,824451
1,1696596826,4.96947500,2134373259,824451
2,1696597835,2.08070900,3490850,824452
1,1696598842,4.96977400,2134501905,824452
2,1696599851,2.07288900,3477730,824453
1,1696600858,4.96977400,2134501905,824453
2,1696601867,2.07288900,3477730,824454
1,1696602874,4.97040800,2134773916,824454
2,1696603883,2.07828900,3486790,824455
