5986	2	31670	0.018877	6061281	1003
5987	1	861692693	2.006285	6062292	1004
5988	2	31670	0.018877	6063304	1004
5989	1	861692693	2.006285	6064314	1005
5990	2	17610	0.010496	6065333	1005
5991	1	862084553	2.007197	6066343	1006
5992	2	25500	0.015199	6067355	1006
5993	1	862170150	2.007396	6068365	1007
5994	2	8140	0.004852	6069384	1007
5995	1	862275416	2.007641	6070394	1008
5996	2	1620	0.000966	6071406	1008
5997	1	862456097	2.008062	6072416	1009
5998	2	7780	0.004637	6073435	1009
5999	1	862456097	2.008062	6074445	1010
6000	2	7780	0.004637	6075457	1010
6001	1	862082604	2.007193	6076468	1011
6002	2	26750	0.015944	6077480	1011
6003	1	861696499	2.006294	6078496	1012
6004	2	22740	0.013554	6079509	1012
6005	1	862021323	2.007050	6080519	1013
6006	2	23130	0.013787	6081531	1013
6007	1	862199620	2.007465	6082548	1014
6008	2	38600	0.023007	6083560	1014
6009	1	862199620	2.007465	6084570	1015
6010	2	38600	0.023007	6085582	1015
6011	1	862257890	2.007601	6086599	1016
6012	2	34460	0.020540	6087611	1016
6013	1	862446203	2.008039	6088621	1017
6014	2	19950	0.011891	6089633	1017
6015	1	862139968	2.007326	6090650	1018
6016	2	27060	0.016129	6091662	1018
6017	1	861728613	2.006368	6092672	1019
6018	2	12880	0.007677	6093685	1019
6019	1	861999867	2.007000	6094695	1020
6020	2	12880	0.007677	6095713	1020
6021	1	861999867	2.007000	6096724	1021
6022	2	8950	0.005335	6097736	1021
6023	1	862277641	2.007647	6098746	1022
6024	2	23290	0.013882	6099765	1022
6025	1	862302797	2.007705	6100775	1023
6026	2	26990	0.016087	6101787	1023
6027	1	862486767	2.008133	6102797	1024
6028	2	22000	0.013113	6103816	1024
6029	1	862252072	2.007587	6104826	1025
6030	2	9520	0.005674	6105838	1025
6031	1	862252072	2.007587	6106848	1026
6032	2	9520	0.005674	6107867	1026
6033	1	861816696	2.006573	6108877	1027
6034	2	12980	0.007737	6109889	1027
6035	1	861968258	2.006926	6110900	1028
6036	2	24520	0.014615	6111918	1028
6037	1	862297023	2.007692	6112928	1029
6038	2	29920	0.017834	6113941	1029
6039	1	862229429	2.007534	6114951	1030
6040	2	36970	0.022036	6115969	1030
6041	1	862229429	2.007534	6116980	1031
6042	2	36970	0.022036	6117992	1031
6043	1	862461951	2.008076	6119002	1032
6044	2	38800	0.023127	6120021	1032
6045	1	862321811	2.007749	6121031	1033
6046	2	32310	0.019258	6122043	1033
6047	1	861813587	2.006566	6123053	1034
6048	2	22460	0.013387	6124072	1034
6049	1	861878554	2.006717	6125082	1035
6050	2	17100	0.010192	6126094	1035
6051	1	862300825	2.007700	6127104	1036
6052	2	17100	0.010192	6128123	1036
6053	1	862300825	2.007700	6129133	1037
6054	2	17400	0.010371	6130145	1037
6055	1	862283921	2.007661	6131156	1038
6056	2	22380	0.013340	6132168	1038
6057	1	862512955	2.008194	6133178	1039
6058	2	28850	0.017196	6134197	1039
6059	1	862373301	2.007869	6135207	1040
6060	2	28140	0.016773	6136219	1040
6061	1	861839411	2.006626	6137229	1041
6062	2	28140	0.016773	6138248	1041
6063	1	861839411	2.006626	6139258	1042
6064	2	25990	0.015491	6140270	1042
6065	1	861870349	2.006698	6141280	1043
6066	2	32980	0.019658	6142299	1043
6067	1	862315955	2.007736	6143309	1044
6068	2	10940	0.006521	6144321	1044
6069	1	862210451	2.007490	6145332	1045
6070	2	350	0.000209	6146350	1045
6071	1	862465199	2.008083	6147360	1046
6072	2	25460	0.015175	6148373	1046
6073	1	862465199	2.008083	6149383	1047
6074	2	25460	0.015175	6150401	1047
6075	1	862434620	2.008012	6151412	1048
6076	2	24360	0.014520	6152424	1048
6077	1	861872261	2.006703	6153434	1049
6078	2	24070	0.014347	6154453	1049
6079	1	861824454	2.006591	6155463	1050
6080	2	21390	0.012749	6156475	1050
6081	1	862311733	2.007726	6157485	1051
6082	2	22710	0.013536	6158497	1051
6083	1	862233708	2.007544	6159514	1052
6084	2	22710	0.013536	6160526	1052
6085	1	862233708	2.007544	6161536	1053
6086	2	25420	0.015152	6162549	1053
6087	1	862534508	2.008245	6163559	1054
6088	2	37750	0.022501	6164577	1054
6089	1	862540139	2.008258	6165588	1055
6090	2	35400	0.021100	6166600	1055
6091	1	861965430	2.006920	6167610	1056
6092	2	21770	0.012976	6168629	1056
6093	1	861826031	2.006595	6169639	1057
6094	2	21770	0.012976	6170651	1057
6095	1	861826031	2.006595	6171661	1058
6096	2	23060	0.013745	6172680	1058
6097	1	862315172	2.007734	6173690	1059
6098	2	23440	0.013971	6174702	1059
6099	1	862201336	2.007469	6175712	1060
6100	2	20180	0.012028	6176731	1060
6101	1	862400195	2.007932	6177741	1061
6102	2	1060	0.000632	6178753	1061
6103	1	862421066	2.007981	6179764	1062
6104	2	23910	0.014251	6180782	1062
6105	1	862421066	2.007981	6181792	1063
6106	2	23910	0.014251	6182805	1063
6107	1	861905033	2.006779	6183815	1064
6108	2	25130	0.014979	6184833	1064
6109	1	861693040	2.006285	6185844	1065
6110	2	3110	0.001854	6186856	1065
6111	1	862173048	2.007403	6187866	1066
6112	2	24540	0.014627	6188885	1066
6113	1	862119499	2.007278	6189895	1067
6114	2	18930	0.011283	6190907	1067
6115	1	862294899	2.007687	6191917	1068
6116	2	18930	0.011283	6192936	1068
6117	1	862294899	2.007687	6193946	1069
6118	2	26630	0.015873	6194958	1069
6119	1	862360575	2.007840	6195968	1070
6120	2	13370	0.007969	6196981	1070
6121	1	861933923	2.006846	6197991	1071
6122	2	16300	0.009716	6199009	1071
6123	1	861716615	2.006340	6200020	1072
6124	2	27980	0.016677	6201032	1072
6125	1	862139107	2.007324	6202042	1073
6126	2	27980	0.016677	6203061	1073
6127	1	862139107	2.007324	6204071	1074
6128	2	29810	0.017768	6205083	1074
