src,hw_us,value,raw_code,seq
1,494618675,4.76537900,2046714700,240220
3,496815546,0.48549000,0,372742
4,496815546,0.10556800,0,372742
2,494619690,1.79224000,3006880,240219
1,494620697,4.76670100,2047282294,240221
2,494621703,1.78473000,2994280,240220
1,494622716,4.76338800,2045859653,240222
2,494623722,1.78481300,2994420,240221
1,494624736,4.76303500,2045708217,240223
2,494625745,1.78481300,2994420,240222
1,494626752,4.76303500,2045708217,240224
2,494627761,1.79438000,3010470,240223
1,494628768,4.76620800,2047070876,240225
2,494629780,1.79008200,3003260,240224
1,494630787,4.76542700,2046735057,240226
2,494631799,1.78517100,2995020,240225
1,494632806,4.76418000,2046199734,240227
2,494633818,1.78570200,2995910,240226
1,494634825,4.76660400,2047240642,240228
2,494635837,1.78430700,2993570,240227
1,494636844,4.76660400,2047240642,240229
2,494637857,1.78430700,2993570,240228
1,494638864,4.76654800,2047216825,240230
2,494639873,1.78880100,3001110,240229
1,494640886,4.76244600,2045455039,240231
2,494641892,1.78094500,2987930,240230
1,494642905,4.76394300,2046097755,240232
2,494643911,1.78165400,2989120,240231
1,494644924,4.76600100,2046981990,240233
2,494645930,1.78850900,3000620,240232
1,494646944,4.76600100,2046981990,240234
2,494647953,1.78850900,3000620,240233
1,494648960,4.76413700,2046181123,240235
2,494649969,1.79119700,3005130,240234
1,494650976,4.76248400,2045471123,240236
2,494651991,1.78342500,2992090,240235
1,494652998,4.76490500,2046511291,240237
2,494654004,1.78556400,2995680,240236
1,494655017,4.76447000,2046324076,240238
2,494656023,1.79655600,3014120,240237
1,494657037,4.76208800,2045301402,240239
2,494658045,1.79655600,3014120,240238
1,494659052,4.76208800,2045301402,240240
2,494660065,1.79380800,3009510,240239
1,494661072,4.76414500,2046184555,240241
2,494662081,1.79435000,3010420,240240
1,494663088,4.76654700,2047216454,240242
2,494664100,1.79600700,3013200,240241
1,494665107,4.76280700,2045610146,240243
2,494666119,1.78956400,3002390,240242
1,494667126,4.76350900,2045911738,240244
2,494668138,1.78956400,3002390,240243
1,494669145,4.76350900,2045911738,240245
2,494670157,1.78883700,3001170,240244
1,494671164,4.76663600,2047254519,240246
2,494672177,1.79397500,3009790,240245
1,494673184,4.76527900,2046671664,240247
2,494674193,1.79239500,3007140,240246
1,494675206,4.76261800,2045528953,240248
2,494676212,1.79405200,3009920,240247
1,494677225,4.76492200,2046518342,240249
2,494678231,1.79345600,3008920,240248
1,494679244,4.76492200,2046518342,240250
2,494680250,1.79345600,3008920,240249
1,494681264,4.76424700,2046228761,240251
2,494682273,1.79625800,3013620,240250
1,494683280,4.76172200,2045143977,240252
2,494684289,1.78448000,2993860,240251
1,494685296,4.76289100,2045646243,240253
2,494686311,1.78538600,2995380,240252
1,494687318,4.76457000,2046367256,240254
2,494688324,1.78948600,3002260,240253
1,494689337,4.76457000,2046367256,240255
2,494690343,1.78948600,3002260,240254
1,494691356,4.76220200,2045350430,240256
2,494692362,1.79050600,3003970,240255
1,494693376,4.76107300,2044865178,240257
2,494694385,1.79341400,3008850,240256
1,494695392,4.76424500,2046227645,240258
2,494696401,1.79524400,3011920,240257
1,494697408,4.76273300,2045578038,240259
2,494698420,1.79428500,3010310,240258
1,494699427,4.76273300,2045578038,240260
2,494700439,1.79428500,3010310,240259
1,494701446,4.76076800,2044734387,240261
2,494702458,1.78500400,2994740,240260
1,494703465,4.76398600,2046116476,240262
2,494704481,1.79380200,3009500,240261
1,494705488,4.76500000,2046551965,240263
2,494706497,1.79307500,3008280,240262
1,494707504,4.76256400,2045505688,240264
2,494708513,1.78745400,2998850,240263
1,494709520,4.76255900,2045503546,240265
2,494710535,1.78745400,2998850,240264
1,494711542,4.76255900,2045503546,240266
2,494712548,1.79166200,3005910,240265
1,494713561,4.76314300,2045754348,240267
2,494714567,1.79467800,3010970,240266
1,494715580,4.75988600,2044355328,240268
2,494716586,1.79598300,3013160,240267
1,494717600,4.76109000,2044872543,240269
2,494718609,1.79262200,3007520,240268
1,494719616,4.76344500,2045884117,240270
2,494720631,1.78184500,2989440,240269
1,494721635,4.76344500,2045884117,240271
2,494722650,1.78184500,2989440,240270
1,494723654,4.76084500,2044767551,240272
2,494724660,1.78743000,2998810,240271
1,494725673,4.76074600,2044724800,240273
3,496919842,0.52167000,0,372743
4,496919842,0.11556300,0,372743
2,494726679,1.79336700,3008770,240272
1,494727692,4.76152500,2045059349,240274
2,494728698,1.79745600,3015630,240273
1,494729712,4.76218800,2045344116,240275
2,494730721,1.78898000,3001410,240274
1,494731728,4.76218800,2045344116,240276
2,494732743,1.78898000,3001410,240275
1,494733750,4.75979400,2044315858,240277
2,494734756,1.78794300,2999670,240276
1,494735769,4.76130800,2044966178,240278
2,494736775,1.79531000,3012030,240277
1,494737788,4.76270700,2045567060,240279
2,494738794,1.80545500,3029050,240278
1,494739808,4.76127500,2044951986,240280
2,494740817,1.80238500,3023900,240279
1,494741824,4.76127500,2044951986,240281
2,494742833,1.80238500,3023900,240280
1,494743840,4.76112400,2044887343,240282
2,494744855,1.79395100,3009750,240281
1,494745862,4.76180300,2045178818,240283
2,494746868,1.78624400,2996820,240282
1,494747881,4.76014700,2044467389,240284
2,494748887,1.78316800,2991660,240283
1,494749900,4.75840300,2043718655,240285
2,494750906,1.78346600,2992160,240284
1,494751920,4.76064100,2044679701,240286
2,494752929,1.78346600,2992160,240285
1,494753936,4.76064100,2044679701,240287
2,494754945,1.78481900,2994430,240286
1,494755952,4.76187900,2045211218,240288
2,494756964,1.78940300,3002120,240287
1,494757971,4.75816700,2043617052,240289
2,494758983,1.79481500,3011200,240288
1,494759990,4.75947700,2044179775,240290
2,494761002,1.79822400,3016920,240289
1,494762009,4.76095400,2044814305,240291
2,494763025,1.79822400,3016920,240290
1,494764032,4.76095400,2044814305,240292
2,494765041,1.79685400,3014620,240291
1,494766048,4.75941400,2044152621,240293
2,494767057,1.79708000,3015000,240292
1,494768064,4.75932400,2044114092,240294
2,494769079,1.80329100,3025420,240293
1,494770086,4.76173400,2045148883,240295
2,494771092,1.80072800,3021120,240294
1,494772105,4.76013400,2044462117,240296
2,494773111,1.79619200,3013510,240295
1,494774125,4.76013400,2044462117,240297
2,494775133,1.79619200,3013510,240296
1,494776140,4.75851300,2043765759,240298
2,494777153,1.79984600,3019640,240297
1,494778160,4.76112800,2044888863,240299
2,494779175,1.79622800,3013570,240298
1,494780179,4.76176900,2045164114,240300
2,494781194,1.79483900,3011240,240299
1,494782198,4.75716900,2043188519,240301
2,494783213,1.80147900,3022380,240300
1,494784217,4.75716900,2043188519,240302
2,494785223,1.80147900,3022380,240301
1,494786236,4.75920000,2044060844,240303
2,494787242,1.80771400,3032840,240302
1,494788256,4.76114700,2044896781,240304
2,494789265,1.80106800,3021690,240303
1,494790272,4.75786700,2043488394,240305
2,494791284,1.79701500,3014890,240304
1,494792291,4.75695200,2043095360,240306
2,494793306,1.79854600,3017460,240305
1,494794313,4.76030300,2044534429,240307
2,494795319,1.79854600,3017460,240306
1,494796332,4.76030300,2044534429,240308
2,494797338,1.79636500,3013800,240307
1,494798352,4.75854600,2043779890,240309
2,494799361,1.79473200,3011060,240308
1,494800368,4.75676400,2043014654,240310
2,494801377,1.79268700,3007630,240309
1,494802390,4.76013600,2044462629,240311
2,494803396,1.80466200,3027720,240310
1,494804403,4.76032500,2044543692,240312
2,494805418,1.80466200,3027720,240311
1,494806425,4.76032500,2044543692,240313
2,494807431,1.80966900,3036120,240312
1,494808445,4.75636200,2042841855,240314
2,494809454,1.79540500,3012190,240313
1,494810460,4.75873400,2043860725,240315
2,494811473,1.79036300,3003730,240314
1,494812480,4.76107300,2044865294,240316
2,494813495,1.79500600,3011520,240315
1,494814499,4.75814900,2043609375,240317
2,494815514,1.79286600,3007930,240316
1,494816521,4.75814900,2043609375,240318
2,494817527,1.79286600,3007930,240317
1,494818540,4.75670600,2042989688,240319
2,494819546,1.79175100,3006060,240318
1,494820560,4.75816300,2043615664,240320
2,494821569,1.79727700,3015330,240319
1,494822576,4.75664200,2042962109,240321
2,494823581,1.79960700,3019240,240320
1,494824592,4.75630500,2042817419,240322
2,494825604,1.80463200,3027670,240321
1,494826611,4.75630500,2042817419,240323
2,494827626,1.80463200,3027670,240322
1,494828633,4.75802800,2043557543,240324
2,494829639,1.79752100,3015740,240323
3,497024261,0.43291600,0,372744
4,497024261,0.10859500,0,372744
1,494830652,4.75951000,2044193896,240325
2,494831658,1.80117500,3021870,240324
1,494832672,4.75652500,2042911915,240326
2,494833681,1.79700900,3014880,240325
1,494834688,4.75619200,2042768707,240327
2,494835697,1.80001300,3019920,240326
1,494836704,4.75876300,2043873005,240328
2,494837719,1.80001300,3019920,240327
1,494838726,4.75876300,2043873005,240329
2,494839732,1.78973700,3002680,240328
1,494840745,4.75795400,2043525577,240330
2,494841751,1.79936900,3018840,240329
1,494842764,4.75657100,2042931621,240331
2,494843770,1.80241500,3023950,240330
1,494844784,4.75922500,2044071637,240332
2,494845793,1.79724100,3015270,240331
1,494846800,4.76001100,2044409191,240333
2,494847815,1.79724100,3015270,240332
1,494848819,4.76001100,2044409191,240334
2,494849834,1.79533400,3012070,240333
1,494850838,4.75677600,2043019862,240335
2,494851844,1.79542300,3012220,240334
1,494852857,4.75651900,2042909594,240336
2,494853863,1.79806400,3016650,240335
1,494854876,4.75781300,2043465294,240337
2,494855882,1.80432200,3027150,240336
1,494856896,4.75406400,2041854716,240338
2,494857905,1.79390300,3009670,240337
1,494858912,4.75406400,2041854716,240339
2,494859924,1.79390300,3009670,240338
1,494860931,4.75621400,2042778482,240340
2,494861943,1.79783100,3016260,240339
1,494862950,4.75888300,2043924797,240341
2,494863965,1.78532600,2995280,240340
1,494864972,4.75519100,2042338801,240342
2,494865978,1.78816900,3000050,240341
1,494866992,4.75470700,2042131380,240343
2,494868001,1.80027500,3020360,240342
1,494869008,4.75470700,2042131380,240344
2,494870017,1.80027500,3020360,240343
1,494871024,4.75739200,2043284197,240345
2,494872036,1.79916600,3018500,240344
1,494873043,4.75703600,2043131554,240346
2,494874055,1.79132200,3005340,240345
1,494875062,4.75566600,2042542866,240347
2,494876074,1.80238500,3023900,240346
1,494877081,4.75710600,2043161431,240348
2,494878093,1.80936500,3035610,240347
1,494879101,4.75778800,2043454429,240349
2,494880109,1.80936500,3035610,240348
1,494881120,4.75778800,2043454429,240350
2,494882129,1.79498800,3011490,240349
1,494883142,4.75543100,2042442201,240351
2,494884148,1.79691300,3014720,240350
1,494885161,4.75665600,2042968225,240352
2,494886167,1.79824200,3016950,240351
1,494887180,4.75757900,2043364758,240353
2,494888186,1.79694300,3014770,240352
1,494889193,4.75455400,2042065460,240354
2,494890209,1.79694300,3014770,240353
1,494891216,4.75455400,2042065460,240355
2,494892225,1.80093600,3021470,240354
1,494893232,4.75395400,2041807651,240356
2,494894247,1.79442800,3010550,240355
1,494895254,4.75641000,2042862398,240357
2,494896260,1.79612000,3013390,240356
1,494897273,4.75547600,2042461323,240358
2,494898279,1.79738400,3015510,240357
1,494899292,4.75269900,2041268770,240359
2,494900298,1.79935700,3018820,240358
1,494901312,4.75269900,2041268770,240360
2,494902321,1.79935700,3018820,240359
1,494903328,4.75569800,2042556704,240361
2,494904337,1.79655000,3014110,240360
1,494905344,4.75562800,2042526713,240362
2,494906356,1.79374800,3009410,240361
1,494907363,4.75380700,2041744448,240363
2,494908375,1.79655600,3014120,240362
1,494909382,4.75470300,2042129430,240364
2,494910394,1.80005400,3019990,240363
1,494911401,4.75470300,2042129430,240365
2,494912413,1.80005400,3019990,240364
1,494913420,4.75517100,2042330512,240366
2,494914433,1.79653200,3014080,240365
1,494915440,4.75351000,2041616831,240367
2,494916455,1.79499400,3011500,240366
1,494917462,4.75433600,2041971687,240368
2,494918468,1.80127000,3022030,240367
1,494919481,4.75686600,2043058602,240369
2,494920487,1.80053700,3020800,240368
1,494921500,4.75686600,2043058602,240370
2,494922506,1.80053700,3020800,240369
1,494923520,4.75539400,2042426320,240371
2,494924529,1.79690100,3014700,240370
1,494925536,4.75162100,2040805895,240372
2,494926545,1.79464800,3010920,240371
1,494927552,4.75328300,2041519503,240373
2,494928567,1.79596500,3013130,240372
1,494929574,4.75507800,2042290444,240374
2,494930580,1.79691900,3014730,240373
1,494931593,4.75317100,2041471493,240375
2,494932599,1.79691900,3014730,240374
1,494933612,4.75317100,2041471493,240376
2,494934618,1.80203900,3023320,240375
1,494935632,4.75283000,2041324829,240377
2,494936641,1.80389900,3026440,240376
1,494937648,4.75607400,2042717974,240378
2,494938663,1.80227200,3023710,240377
1,494939670,4.75294400,2041373737,240379
2,494940676,1.79657300,3014150,240378
1,494941689,4.75128900,2040663254,240380
2,494942695,1.79733000,3015420,240379
1,494943708,4.75128900,2040663254,240381
2,494944714,1.79733000,3015420,240380
1,494945728,4.75465600,2042109211,240382
2,494946737,1.80177100,3022870,240381
1,494947744,4.75454700,2042062456,240383
2,494948749,1.80264700,3024340,240382
1,494949760,4.75179700,2040881233,240384
2,494950772,1.80646800,3030750,240383
1,494951779,4.75516000,2042325734,240385
3,497418138,0.51166100,0,372745
4,497418138,0.16373500,0,372745
1,494953801,4.75516000,2042325734,240386
2,494954807,1.80205700,3023350,240385
1,494955821,4.75663400,2042958697,240387
2,494956829,1.79957200,3019180,240386
1,494957833,4.75163600,2040811919,240388
2,494958849,1.79224000,3006880,240387
1,494959856,4.75111000,2040586004,240389
2,494960865,1.79107800,3004930,240388
1,494961872,4.75431200,2041961392,240390
2,494962884,1.79132200,3005340,240389
1,494963891,4.75431200,2041961392,240391
2,494964903,1.79132200,3005340,240390
1,494965910,4.75228100,2041089192,240392
2,494966922,1.79506500,3011620,240391
1,494967929,4.75224000,2041071485,240393
2,494968941,1.79813500,3016770,240392
1,494969949,4.75431700,2041963825,240394
2,494970957,1.80372600,3026150,240393
1,494971968,4.75428200,2041948330,240395
2,494972977,1.79788500,3016350,240394
1,494973990,4.75099900,2040538273,240396
2,494974996,1.79788500,3016350,240395
1,494976003,4.75099900,2040538273,240397
2,494977018,1.79821900,3016910,240396
1,494978025,4.75380300,2041742794,240398
2,494979031,1.79268700,3007630,240397
1,494980044,4.75545800,2042453715,240399
2,494981050,1.80018000,3020200,240398
1,494982064,4.75253100,2041196492,240400
2,494983073,1.80507300,3028410,240399
1,494984080,4.75190400,2040926935,240401
2,494985095,1.80507300,3028410,240400
1,494986099,4.75190400,2040926935,240402
2,494987105,1.81007400,3036800,240401
1,494988118,4.75443200,2042012994,240403
2,494989124,1.80395200,3026530,240402
1,494990137,4.75272500,2041279708,240404
2,494991143,1.79700900,3014880,240403
1,494992157,4.75165300,2040819639,240405
2,494993165,1.80084100,3021310,240404
1,494994173,4.75280100,2041312342,240406
2,494995188,1.80078200,3021210,240405
1,494996195,4.75280100,2041312342,240407
2,494997201,1.80078200,3021210,240406
1,494998214,4.75345400,2041593145,240408
2,494999220,1.79558400,3012490,240407
1,495000233,4.75017600,2040185019,240409
2,495001239,1.79306300,3008260,240408
1,495002252,4.75137500,2040699953,240410
2,495003258,1.79725900,3015300,240409
1,495004272,4.75270100,2041269560,240411
2,495005281,1.79791500,3016400,240410
1,495006288,4.75270100,2041269560,240412
2,495007297,1.79791500,3016400,240411
1,495008304,4.75118500,2040618395,240413
2,495009319,1.80215800,3023520,240412
1,495010326,4.75135300,2040690533,240414
2,495011332,1.80087100,3021360,240413
1,495012345,4.75341800,2041577765,240415
2,495013351,1.80081700,3021270,240414
1,495014364,4.75241700,2041147588,240416
2,495015370,1.79665700,3014290,240415
1,495016384,4.75090100,2040496241,240417
2,495017393,1.79665700,3014290,240416
2,495019409,1.80054900,3020820,240417
1,495020416,4.75164600,2040816330,240419
2,495021431,1.80625300,3030390,240418
1,495022438,4.75242900,2041152782,240420
2,495023444,1.80836900,3033940,240419
1,495024457,4.75069200,2040406697,240421
2,495025463,1.81273800,3041270,240420
1,495026476,4.75128300,2040660505,240422
2,495027482,1.81273800,3041270,240421
1,495028496,4.75128300,2040660505,240423
2,495029505,1.80544300,3029030,240422
1,495030512,4.75162100,2040805497,240424
2,495031521,1.80032300,3020440,240423
1,495032528,4.74814800,2039313839,240425
2,495033543,1.79692500,3014740,240424
1,495034550,4.74752300,2039045500,240426
2,495035556,1.79753900,3015770,240425
1,495036569,4.75074200,2040428125,240427
2,495037575,1.80044200,3020640,240426
1,495038588,4.75074200,2040428125,240428
2,495039594,1.80044200,3020640,240427
1,495040608,4.74912500,2039733571,240429
2,495041617,1.80182500,3022960,240428
1,495042624,4.74754700,2039055715,240430
2,495043633,1.80432200,3027150,240429
1,495044640,4.75040400,2040282842,240431
2,495045655,1.79714000,3015100,240430
1,495046662,4.74945400,2039874820,240432
2,495047668,1.79328300,3008630,240431
1,495048681,4.74945400,2039874820,240433
2,495049687,1.79328300,3008630,240432
1,495050700,4.74706600,2038849320,240434
2,495051706,1.79008800,3003270,240433
1,495052720,4.74977400,2040012645,240435
2,495053729,1.80068600,3021050,240434
1,495054736,4.75097700,2040529164,240436
2,495055745,1.80351100,3025790,240435
1,495056752,4.74844300,2039440615,240437
2,495057767,1.80016800,3020180,240436
1,495058774,4.74968600,2039974628,240438
2,495059780,1.80016800,3020180,240437
1,495060793,4.74968600,2039974628,240439
2,495061799,1.80881000,3034680,240438
1,495062812,4.75128700,2040662563,240440
2,495063818,1.80069200,3021060,240439
1,495064832,4.74759700,2039077308,240441
2,495065841,1.81059800,3037680,240440
1,495066848,4.74641800,2038570775,240442
2,495067857,1.80126400,3022020,240441
1,495068864,4.74906400,2039707513,240443
2,495069879,1.80126400,3022020,240442
1,495070883,4.74906400,2039707513,240444
2,495071898,1.80321900,3025300,240443
1,495072902,4.74890300,2039638510,240445
2,495073908,1.79561400,3012540,240444
1,495074921,4.74664100,2038666723,240446
2,495075927,1.80282000,3024630,240445
1,495076940,4.74744400,2039011679,240447
2,495077946,1.79877900,3017850,240446
1,495078960,4.74936400,2039836465,240448
2,495079969,1.80738600,3032290,240447
1,495080976,4.74936400,2039836465,240449
2,495081991,1.80738600,3032290,240448
1,495082995,4.74616200,2038461375,240450
1,495085014,4.74696400,2038805262,240451
2,495086020,1.80122900,3021960,240450
1,495087033,4.74981000,2040027948,240452
2,495088039,1.79712800,3015080,240451
1,495089053,4.74816600,2039321695,240453
2,495090061,1.79971500,3019420,240452
1,495091068,4.74816600,2039321695,240454
2,495092081,1.79971500,3019420,240453
1,495093088,4.74666800,2038678228,240455
2,495094103,1.80568100,3029430,240454
1,495095107,4.74876500,2039578721,240456
2,495096113,1.81002000,3036710,240455
1,495097126,4.74948600,2039888816,240457
2,495098132,1.80282000,3024630,240456
1,495099145,4.74640900,2038567205,240458
2,495100151,1.81070600,3037860,240457
1,495101164,4.74688600,2038772204,240459
2,495102170,1.81070600,3037860,240458
1,495103184,4.74688600,2038772204,240460
2,495104193,1.80435200,3027200,240459
1,495105200,4.74924900,2039786585,240461
2,495106209,1.80167600,3022710,240460
1,495107222,4.74661000,2038653374,240462
2,495108228,1.79760500,3015880,240461
1,495109241,4.74606900,2038421131,240463
2,495110247,1.79938700,3018870,240462
1,495111254,4.74784800,2039185002,240464
2,495112269,1.79938700,3018870,240463
1,495113276,4.74784800,2039185002,240465
